housing_median_age,households,median_house_value,yearly_median_income,median_rooms,median_bedrooms,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
12.0,1092.0,123400.0,45791.00000000001,5.8992673992674,1.021978021978022,1,0,0,0
9.0,212.0,95200.0,43482.0,5.7924528301886795,1.1037735849056605,1,0,0,0
42.0,442.0,72300.0,26513.0,5.67420814479638,1.092760180995475,1,0,0,0
41.0,388.0,81300.0,39097.0,5.010309278350515,0.9355670103092784,1,0,0,0
40.0,306.0,69500.0,30435.0,5.009803921568627,1.0196078431372548,1,0,0,0
46.0,297.0,75300.0,21818.0,5.511784511784512,1.138047138047138,1,0,0,0
44.0,549.0,61600.0,17213.0,4.894353369763206,1.1293260473588342,1,0,0,0
48.0,363.0,70000.0,22827.0,5.049586776859504,1.0909090909090908,1,0,0,0
47.0,315.0,73700.0,25062.000000000004,5.177777777777778,1.0793650793650793,1,0,0,0
41.0,595.0,76800.0,19671.0,4.287394957983193,0.9983193277310924,1,0,0,0
38.0,366.0,57800.0,18801.0,4.6502732240437155,1.0382513661202186,1,0,0,0
38.0,373.0,60700.0,16797.0,4.927613941018767,1.0402144772117963,1,0,0,0
36.0,529.0,57000.0,12157.0,5.024574669187145,1.1833648393194707,1,0,0,0
24.0,435.0,51600.0,10560.0,4.462068965517242,1.1126436781609195,1,0,0,0
33.0,172.0,46700.0,12468.999999999998,4.773255813953488,1.052325581395349,1,0,0,0
40.0,186.0,43600.0,9407.0,4.56989247311828,1.2204301075268817,1,0,0,0
39.0,197.0,42500.0,12500.0,4.548223350253807,1.101522842639594,1,0,0,0
35.0,284.0,48700.0,14015.0,4.098591549295775,0.9753521126760564,1,0,0,0
35.0,239.0,48600.0,17375.0,4.2719665271966525,1.1715481171548117,1,0,0,0
36.0,329.0,47100.0,9675.0,4.7477203647416415,1.209726443768997,1,0,0,0
29.0,227.0,49400.0,16981.0,5.4801762114537445,1.171806167400881,1,0,0,0
15.0,279.0,42700.0,12617.0,5.311827956989247,1.2114695340501793,1,0,0,0
18.0,344.0,47800.0,11136.0,4.430232558139535,1.0290697674418605,1,0,0,0
31.0,340.0,49300.0,12232.0,4.405882352941177,1.0558823529411765,1,0,0,0
19.0,500.0,76200.0,31281.0,5.428,1.024,1,0,0,0
30.0,482.0,54700.0,21078.0,4.759336099585062,1.053941908713693,1,0,0,0
32.0,236.0,53400.0,19612.0,4.343220338983051,1.097457627118644,1,0,0,0
35.0,480.0,54000.0,24848.0,4.760416666666667,1.0354166666666667,1,0,0,0
34.0,315.0,48900.0,17197.0,4.377777777777778,1.0571428571428572,1,0,0,0
31.0,312.0,46700.0,15743.0,4.544871794871795,0.9807692307692307,1,0,0,0
29.0,541.0,78700.0,32738.0,6.432532347504621,1.1238447319778189,1,0,0,0
21.0,124.0,33200.0,17614.0,4.0,1.0564516129032258,1,0,0,0
27.0,332.0,49800.0,16632.0,4.864457831325301,1.069277108433735,1,0,0,0
36.0,390.0,52900.0,16786.0,4.076923076923077,0.941025641025641,1,0,0,0
26.0,204.0,36600.0,9288.0,4.28921568627451,0.9754901960784313,1,0,0,0
31.0,588.0,62100.0,22155.0,4.98469387755102,1.217687074829932,1,0,0,0
32.0,286.0,45600.0,11786.000000000002,4.520979020979021,1.1083916083916083,1,0,0,0
34.0,304.0,58000.0,21875.0,4.453947368421052,1.069078947368421,1,0,0,0
44.0,278.0,63700.0,30208.0,6.223021582733813,1.2338129496402879,1,0,0,0
42.0,272.0,63300.0,19830.0,4.555147058823529,0.9227941176470589,1,0,0,0
39.0,132.0,57900.0,19125.0,4.53030303030303,1.128787878787879,1,0,0,0
38.0,282.0,76000.0,22407.0,5.219858156028369,1.0815602836879432,1,0,0,0
38.0,295.0,65800.0,23125.0,4.959322033898305,0.9966101694915255,1,0,0,0
36.0,616.0,71900.0,27256.0,5.6396103896103895,1.047077922077922,1,0,0,0
34.0,275.0,73700.0,26875.0,5.24,1.069090909090909,1,0,0,0
31.0,307.0,73000.0,25644.0,5.234527687296417,1.0944625407166124,1,0,0,0
27.0,894.0,85000.0,31753.0,5.134228187919463,1.0033557046979866,1,0,0,0
20.0,1953.0,69900.0,25750.0,4.788018433179723,1.0952380952380953,1,0,0,0
14.0,912.0,175000.0,26637.0,3.925438596491228,1.0789473684210527,1,0,0,0
18.0,2552.0,87200.0,29438.0,4.97923197492163,1.052115987460815,1,0,0,0
17.0,423.0,106200.0,40529.0,5.643026004728132,1.033096926713948,1,0,0,0
24.0,879.0,86200.0,24123.0,4.686006825938566,0.9840728100113766,1,0,0,0
16.0,724.0,134100.0,48839.0,5.802486187845304,1.0856353591160222,1,0,0,0
4.0,1444.0,103400.0,51036.0,5.937673130193906,1.0311634349030472,1,0,0,0
5.0,870.0,131000.0,40327.0,5.283908045977012,1.2310344827586206,1,0,0,0
18.0,540.0,245800.0,105940.99999999999,7.537037037037037,0.9481481481481482,1,0,0,0
20.0,135.0,176300.0,71837.0,6.607407407407408,0.9555555555555556,1,0,0,0
14.0,265.0,224100.0,85325.0,7.973584905660378,0.9660377358490566,1,0,0,0
16.0,236.0,118500.0,54448.99999999999,6.504237288135593,1.0084745762711864,1,0,0,0
15.0,238.0,130100.0,41528.0,6.19327731092437,0.9873949579831933,1,0,0,0
4.0,902.0,170300.0,67590.0,7.361419068736142,0.9955654101995566,1,0,0,0
8.0,2100.0,106300.0,50012.0,5.528095238095238,1.0195238095238095,1,0,0,0
9.0,1052.0,142900.0,49970.0,6.734790874524715,1.091254752851711,1,0,0,0
15.0,757.0,70700.0,35690.0,5.2100396301188905,0.9854689564068693,1,0,0,0
13.0,1797.0,100700.0,34060.0,5.023372287145242,1.0578742348358374,1,0,0,0
14.0,1049.0,82800.0,38117.0,5.018112488083889,1.0142993326978074,1,0,0,0
34.0,486.0,71400.0,34286.0,5.886831275720165,1.0493827160493827,1,0,0,0
26.0,827.0,84700.0,21553.0,4.463119709794437,0.9987908101571947,1,0,0,0
21.0,680.0,84700.0,27083.0,4.495588235294117,1.026470588235294,1,0,0,0
34.0,408.0,68500.0,30486.0,5.443627450980392,1.0686274509803921,1,0,0,0
36.0,187.0,46700.0,15625.0,5.2032085561497325,1.1711229946524064,1,0,0,0
42.0,213.0,39400.0,15429.0,5.258215962441315,1.1971830985915493,1,0,0,0
35.0,207.0,53800.0,19417.0,4.78743961352657,1.067632850241546,1,0,0,0
32.0,607.0,63700.0,24234.0,5.0543657331136735,1.0345963756177925,1,0,0,0
35.0,387.0,65800.0,27500.0,5.304909560723514,1.0645994832041343,1,0,0,0
35.0,343.0,56500.0,15357.0,4.810495626822157,1.1370262390670554,1,0,0,0
35.0,282.0,59500.0,16575.0,5.588652482269503,1.4361702127659575,1,0,0,0
33.0,405.0,56200.0,29402.0,5.550617283950618,1.0716049382716049,1,0,0,0
37.0,273.0,53300.0,16522.0,4.897435897435898,1.0073260073260073,1,0,0,0
3.0,495.0,109800.0,36852.0,5.698989898989899,1.0484848484848486,1,0,0,0
20.0,8.0,50000.0,12000.0,4.625,1.375,1,0,0,0
11.0,1387.0,93600.0,34827.0,5.072098053352559,1.0490266762797404,1,0,0,0
11.0,388.0,92700.0,41957.00000000001,5.569587628865979,0.9561855670103093,1,0,0,0
12.0,523.0,100200.0,25575.0,5.202676864244742,1.0497131931166348,1,0,0,0
14.0,561.0,82600.0,33529.0,5.2174688057041,1.0481283422459893,1,0,0,0
9.0,1906.0,88200.0,40631.00000000001,5.677859391395593,1.0461699895068206,1,0,0,0
10.0,173.0,102900.0,41484.0,4.791907514450867,0.8439306358381503,1,0,0,0
10.0,1310.0,81600.0,36369.0,5.646564885496184,1.0450381679389313,1,0,0,0
23.0,928.0,70000.0,25960.0,5.247844827586207,1.0398706896551724,1,0,0,0
19.0,1436.0,74800.0,21006.0,4.938718662952646,1.0564066852367688,1,0,0,0
7.0,1520.0,80900.0,39054.0,5.655263157894737,1.0506578947368421,1,0,0,0
25.0,591.0,97900.0,25804.0,5.213197969543147,1.0744500846023688,1,0,0,0
5.0,980.0,118200.0,51457.0,6.395918367346939,1.023469387755102,1,0,0,0
6.0,21.0,65000.0,31250.0,3.8095238095238093,0.7619047619047619,1,0,0,0
10.0,1307.0,77500.0,27658.999999999996,5.364192807957154,1.1117061973986229,1,0,0,0
40.0,71.0,91700.0,23500.0,3.971830985915493,0.8309859154929577,1,0,0,0
32.0,87.0,150000.0,11528.0,5.103448275862069,1.1724137931034482,1,0,0,0
24.0,136.0,113900.0,35000.0,5.926470588235294,1.2352941176470589,1,0,0,0
18.0,550.0,116500.0,29891.0,5.96,1.3854545454545455,1,0,0,0
30.0,412.0,123500.0,31364.0,6.837378640776699,1.4660194174757282,1,0,0,0
6.0,736.0,168400.0,45724.0,11.865489130434783,2.1739130434782608,1,0,0,0
14.0,579.0,148200.0,30882.0,7.001727115716753,1.3592400690846287,1,0,0,0
8.0,84.0,128300.0,40332.0,6.0476190476190474,1.3214285714285714,1,0,0,0
21.0,440.0,52100.0,29187.0,5.029545454545454,1.040909090909091,1,0,0,0
45.0,177.0,30000.0,26389.0,5.497175141242938,1.0338983050847457,1,0,0,0
26.0,170.0,68200.0,41500.0,5.235294117647059,1.011764705882353,1,0,0,0
23.0,617.0,57900.0,30742.0,6.2025931928687195,1.1280388978930307,1,0,0,0
36.0,18.0,37500.0,31250.0,6.444444444444445,1.1111111111111112,1,0,0,0
34.0,608.0,52900.0,23912.0,5.652960526315789,1.144736842105263,1,0,0,0
40.0,773.0,50800.0,28323.0,5.386804657179819,1.0504527813712807,1,0,0,0
30.0,584.0,45800.0,25313.0,5.039383561643835,0.9210112200985647,1,0,0,0
19.0,702.0,88300.0,39929.0,5.968660968660969,0.9829059829059829,1,0,0,0
33.0,919.0,75400.0,31591.999999999996,5.495103373231774,1.0489662676822633,1,0,0,0
34.0,294.0,26600.0,23013.0,4.8979591836734695,1.0510204081632653,1,0,0,0
46.0,482.0,26900.0,21955.0,5.695020746887967,1.1265560165975104,1,0,0,0
44.0,831.0,63800.0,29952.0,5.534296028880866,1.0553549939831528,1,0,0,0
32.0,394.0,69800.0,19718.0,5.5,1.0685279187817258,1,0,0,0
24.0,424.0,104700.0,28452.0,6.096698113207547,1.1320754716981132,1,0,0,0
12.0,917.0,96900.0,44561.0,6.094874591057797,1.0261723009814614,1,0,0,0
22.0,170.0,88900.0,32500.0,5.788235294117647,1.035294117647059,1,0,0,0
13.0,187.0,94300.0,45903.0,6.759358288770054,1.0802139037433156,1,0,0,0
12.0,413.0,149000.0,44125.0,6.864406779661017,1.1404358353510895,1,0,0,0
6.0,1059.0,157300.0,53118.99999999999,6.971671388101983,1.0339943342776203,1,0,0,0
18.0,279.0,121000.0,44196.0,5.451612903225806,0.96415770609319,1,0,0,0
37.0,359.0,82800.0,29453.0,5.693593314763231,1.0974930362116992,1,0,0,0
13.0,671.0,146200.0,48266.0,6.7466467958271235,1.0625931445603576,1,0,0,0
36.0,249.0,110400.0,21635.0,5.032128514056225,1.0401606425702812,1,0,0,0
36.0,134.0,37500.0,22321.0,5.865671641791045,1.4477611940298507,1,0,0,0
39.0,547.0,65400.0,23533.0,4.842778793418647,1.0457038391224862,1,0,0,0
38.0,430.0,78600.0,42375.0,5.897674418604651,0.9511627906976744,1,0,0,0
34.0,319.0,61100.0,28269.000000000004,4.285266457680251,1.031347962382445,1,0,0,0
28.0,190.0,95800.0,32279.0,5.731578947368421,0.9421052631578948,1,0,0,0
34.0,351.0,65800.0,24044.0,5.478632478632479,1.0797720797720798,1,0,0,0
28.0,738.0,58600.0,16944.0,4.210027100271002,1.0596205962059622,1,0,0,0
21.0,450.0,52100.0,17105.0,4.8244444444444445,1.0733333333333333,1,0,0,0
34.0,403.0,64600.0,22071.0,5.71712158808933,1.0843672456575681,1,0,0,0
16.0,268.0,58800.0,24961.000000000004,5.91044776119403,1.1529850746268657,1,0,0,0
29.0,73.0,125000.0,27000.0,6.986301369863014,1.1506849315068493,1,0,0,0
13.0,376.0,63200.0,11903.0,4.406914893617022,0.9627659574468085,1,0,0,0
33.0,616.0,71900.0,23934.000000000004,5.259740259740259,1.0616883116883118,1,0,0,0
33.0,509.0,59000.0,19362.0,4.210216110019647,0.9587426326129665,1,0,0,0
32.0,675.0,60500.0,14619.0,4.004444444444444,1.0118518518518518,1,0,0,0
14.0,457.0,71800.0,31760.0,5.949671772428884,1.0984682713347922,1,0,0,0
20.0,676.0,54100.0,17868.0,4.563609467455621,1.022189349112426,1,0,0,0
18.0,207.0,47500.0,21185.999999999996,3.9613526570048307,1.1545893719806763,1,0,0,0
21.0,415.0,80000.0,26065.999999999996,5.790361445783133,1.163855421686747,1,0,0,0
30.0,113.0,156300.0,25625.0,6.504424778761062,1.2123893805309736,1,0,0,0
15.0,768.0,59800.0,21295.0,5.127604166666667,1.02734375,1,0,0,0
29.0,205.0,83300.0,26726.0,7.2,1.0731707317073171,1,0,0,0
21.0,388.0,58500.0,25208.0,4.858247422680412,1.0257731958762886,1,0,0,0
16.0,651.0,55200.0,18843.0,4.414746543778802,1.0399385560675882,1,0,0,0
32.0,709.0,54700.0,20025.0,4.535966149506347,1.0578279266572637,1,0,0,0
27.0,323.0,59800.0,27411.0,4.684210526315789,1.0588235294117647,1,0,0,0
35.0,398.0,56500.0,16786.0,4.065326633165829,0.949748743718593,1,0,0,0
36.0,610.0,57300.0,16045.0,3.822950819672131,1.0754098360655737,1,0,0,0
36.0,417.0,52100.0,15169.999999999998,3.8321342925659474,1.0623501199040768,1,0,0,0
8.0,688.0,62200.0,17418.0,4.754360465116279,1.1584302325581395,1,0,0,0
35.0,414.0,69900.0,22980.999999999996,4.654589371980676,0.9323671497584541,1,0,0,0
8.0,330.0,67200.0,21806.0,4.884848484848485,1.0393939393939393,1,0,0,0
31.0,600.0,62100.0,23125.0,4.77,1.01,1,0,0,0
28.0,514.0,67800.0,17813.0,3.3793774319066148,1.0136186770428015,1,0,0,0
36.0,593.0,72500.0,24044.0,5.438448566610456,1.0708263069139967,1,0,0,0
16.0,614.0,68400.0,20330.0,3.705211726384365,1.0732899022801303,1,0,0,0
26.0,485.0,84000.0,41917.0,5.435051546391753,0.9649484536082474,1,0,0,0
6.0,254.0,216400.0,62885.0,6.909448818897638,1.1023622047244095,1,0,0,0
20.0,621.0,82500.0,25806.0,5.568438003220612,1.0483091787439613,1,0,0,0
13.0,227.0,204200.0,61563.0,6.3392070484581495,1.0440528634361232,1,0,0,0
18.0,335.0,92300.0,18419.0,6.946268656716418,1.9164179104477612,1,0,0,0
15.0,321.0,67500.0,22500.0,6.11214953271028,1.2554517133956387,1,0,0,0
23.0,493.0,96000.0,26288.0,6.421906693711968,1.4198782961460445,1,0,0,0
18.0,690.0,81200.0,20694.0,6.889855072463768,1.5579710144927537,1,0,0,0
18.0,522.0,101400.0,15956.999999999998,6.327586206896552,1.5593869731800767,1,0,0,0
28.0,48.0,90000.0,14205.000000000002,31.0625,8.5,1,0,0,0
33.0,223.0,94600.0,34792.0,6.744394618834081,1.4573991031390134,1,0,0,0
17.0,380.0,59400.0,18369.0,6.1947368421052635,1.3526315789473684,1,0,0,0
15.0,465.0,72500.0,15667.0,6.378494623655914,1.4387096774193548,1,0,0,0
15.0,1001.0,96900.0,23125.0,5.9010989010989015,1.2557442557442557,1,0,0,0
18.0,390.0,75800.0,14141.0,5.907692307692308,1.3512820512820514,1,0,0,0
17.0,427.0,68500.0,13023.0,5.26463700234192,1.2529274004683841,1,0,0,0
17.0,731.0,67300.0,16236.0,5.47469220246238,1.2722298221614228,1,0,0,0
16.0,807.0,69700.0,18819.0,6.686493184634449,1.4646840148698885,1,0,0,0
13.0,276.0,78400.0,25474.0,8.21376811594203,2.177536231884058,1,0,0,0
35.0,432.0,55000.0,36250.0,6.75,1.375,1,0,0,0
33.0,431.0,42100.0,20440.999999999996,5.983758700696056,1.308584686774942,1,0,0,0
18.0,533.0,72000.0,28000.0,5.135084427767355,1.1050656660412759,1,0,0,0
15.0,513.0,81900.0,33269.0,5.265107212475634,1.1228070175438596,1,0,0,0
5.0,232.0,87500.0,40167.0,4.875,1.1896551724137931,1,0,0,0
8.0,399.0,109400.0,58625.0,6.724310776942356,1.0426065162907268,1,0,0,0
15.0,586.0,95700.0,52043.0,5.551194539249146,0.9778156996587031,1,0,0,0
6.0,337.0,115700.0,61935.0,6.275964391691395,1.0148367952522255,1,0,0,0
32.0,706.0,63500.0,30687.000000000004,5.185552407932011,1.114730878186969,1,0,0,0
18.0,661.0,105300.0,60653.0,6.556732223903177,0.9697428139183056,1,0,0,0
5.0,428.0,109000.0,55773.0,7.36214953271028,1.1261682242990654,1,0,0,0
18.0,483.0,71900.0,35931.0,5.50103519668737,1.0269151138716357,1,0,0,0
9.0,742.0,84500.0,35988.0,5.715633423180593,1.1212938005390836,1,0,0,0
12.0,281.0,102800.0,60532.0,5.97153024911032,0.8576512455516014,1,0,0,0
16.0,487.0,70200.0,38580.0,5.498973305954825,0.9917864476386037,1,0,0,0
30.0,581.0,52400.0,21458.0,5.153184165232358,1.2753872633390706,1,0,0,0
10.0,501.0,83200.0,42500.0,5.301397205588822,1.0099800399201597,1,0,0,0
11.0,1072.0,85700.0,41500.0,5.500932835820896,1.0615671641791045,1,0,0,0
5.0,862.0,87200.0,48494.0,6.653132250580047,1.0812064965197217,1,0,0,0
14.0,317.0,91700.0,25812.0,5.488958990536277,1.2334384858044165,1,0,0,0
12.0,356.0,101300.0,39261.0,5.657303370786517,1.0449438202247192,1,0,0,0
9.0,568.0,142500.0,55551.00000000001,6.709507042253521,1.0651408450704225,1,0,0,0
19.0,261.0,54300.0,18984.0,4.306513409961686,1.1111111111111112,1,0,0,0
13.0,414.0,91800.0,41518.0,6.1980676328502415,1.0845410628019323,1,0,0,0
11.0,296.0,98000.0,50762.0,5.91554054054054,1.0675675675675675,1,0,0,0
15.0,442.0,81700.0,31755.0,5.332579185520362,1.0950226244343892,1,0,0,0
28.0,371.0,50800.0,19962.0,5.15633423180593,1.3099730458221024,1,0,0,0
21.0,362.0,86500.0,34015.0,4.803867403314917,1.1740331491712708,1,0,0,0
30.0,467.0,71800.0,33693.0,5.471092077087794,1.0920770877944326,1,0,0,0
4.0,6.0,275000.0,16250.0,3.0,0.5,1,0,0,0
4.0,2.0,137500.0,23750.0,1.0,1.0,1,0,0,0
15.0,316.0,68500.0,33889.0,6.094936708860759,1.1424050632911393,1,0,0,0
5.0,847.0,81900.0,35391.0,5.7249114521841795,1.0861865407319953,1,0,0,0
4.0,422.0,104400.0,42500.0,6.232227488151659,1.1895734597156398,1,0,0,0
1.0,15.0,141700.0,48750.0,5.533333333333333,1.0,1,0,0,0
4.0,135.0,84500.0,45724.0,6.837037037037037,1.2296296296296296,1,0,0,0
15.0,370.0,87800.0,28750.0,5.891891891891892,1.1243243243243244,1,0,0,0
20.0,159.0,91700.0,29583.0,5.490566037735849,1.10062893081761,1,0,0,0
11.0,1308.0,130000.0,28097.0,5.621559633027523,1.1330275229357798,1,0,0,0
28.0,570.0,54900.0,34338.0,5.208771929824562,1.1368421052631579,1,0,0,0
33.0,272.0,64400.0,42291.99999999999,5.841911764705882,1.1286764705882353,1,0,0,0
36.0,241.0,39800.0,19107.0,4.912863070539419,1.3112033195020747,1,0,0,0
10.0,821.0,83500.0,26149.0,5.599269183922046,1.2289890377588306,1,0,0,0
9.0,278.0,87900.0,30184.000000000004,5.420863309352518,1.0539568345323742,1,0,0,0
2.0,338.0,111100.0,50553.0,6.22189349112426,1.150887573964497,1,0,0,0
21.0,554.0,83300.0,27361.0,4.277978339350181,0.9747292418772563,1,0,0,0
15.0,263.0,73300.0,20440.999999999996,4.064638783269962,1.1254752851711027,1,0,0,0
44.0,278.0,68900.0,25875.0,4.66546762589928,1.10431654676259,1,0,0,0
14.0,526.0,83200.0,37452.0,5.688212927756654,1.0893536121673004,1,0,0,0
29.0,337.0,56800.0,21600.0,4.958456973293768,1.0919881305637982,1,0,0,0
7.0,654.0,136800.0,46250.0,6.68348623853211,1.1116207951070336,1,0,0,0
7.0,1370.0,162900.0,40580.99999999999,7.054014598540146,1.235036496350365,1,0,0,0
10.0,446.0,79000.0,23917.0,6.589686098654709,1.3565022421524664,1,0,0,0
4.0,1468.0,115800.0,36949.0,5.733651226158038,1.1287465940054495,1,0,0,0
6.0,482.0,137200.0,34911.0,7.593360995850622,1.3402489626556016,1,0,0,0
11.0,564.0,120800.0,38917.0,7.147163120567376,1.3581560283687943,1,0,0,0
19.0,620.0,94900.0,26417.0,5.014516129032258,1.032258064516129,1,0,0,0
16.0,668.0,85500.0,32405.0,6.11377245508982,1.215568862275449,1,0,0,0
8.0,360.0,99800.0,32632.0,5.466666666666667,1.0444444444444445,1,0,0,0
34.0,266.0,80000.0,17917.0,4.398496240601504,1.0902255639097744,1,0,0,0
21.0,391.0,67900.0,18636.0,4.856777493606138,1.143222506393862,1,0,0,0
28.0,351.0,82200.0,27845.0,5.1082621082621085,1.01994301994302,1,0,0,0
24.0,184.0,94500.0,40000.0,7.288043478260869,1.1630434782608696,1,0,0,0
33.0,196.0,81300.0,26302.0,6.071428571428571,1.1071428571428572,1,0,0,0
29.0,253.0,106300.0,19236.0,5.126482213438735,1.0355731225296443,1,0,0,0
26.0,395.0,68000.0,17656.0,4.149367088607595,0.8911392405063291,1,0,0,0
31.0,574.0,53900.0,19688.0,4.10801393728223,1.0104529616724738,1,0,0,0
17.0,453.0,53500.0,21357.0,4.324503311258278,1.0684326710816776,1,0,0,0
34.0,455.0,57300.0,21136.0,4.802197802197802,1.0307692307692307,1,0,0,0
17.0,641.0,51200.0,19907.0,4.341653666146646,1.0577223088923557,1,0,0,0
29.0,306.0,61400.0,20921.0,4.578431372549019,1.0359477124183007,1,0,0,0
31.0,1457.0,54600.0,19066.0,4.217570350034317,1.0240219629375429,1,0,0,0
20.0,920.0,63700.0,20174.0,4.146739130434782,1.0043478260869565,1,0,0,0
29.0,699.0,45500.0,17716.0,4.131616595135909,1.0772532188841202,1,0,0,0
38.0,187.0,75000.0,22885.0,5.433155080213904,1.0802139037433156,1,0,0,0
30.0,347.0,94200.0,34926.0,5.360230547550432,0.9711815561959655,1,0,0,0
26.0,311.0,126300.0,30375.0,6.147909967845659,1.090032154340836,1,0,0,0
25.0,277.0,103100.0,33214.0,6.093862815884476,1.0902527075812274,1,0,0,0
41.0,146.0,100000.0,31406.0,5.691780821917808,1.0205479452054795,1,0,0,0
25.0,272.0,101400.0,27159.0,5.694852941176471,0.9889705882352942,1,0,0,0
26.0,249.0,83900.0,29167.0,5.678714859437751,1.0642570281124497,1,0,0,0
25.0,1580.0,106300.0,20285.000000000004,5.2930379746835445,1.0354430379746835,1,0,0,0
19.0,607.0,75800.0,30667.0,5.357495881383855,1.0115321252059308,1,0,0,0
14.0,612.0,92500.0,39926.0,5.555555555555555,1.0098039215686274,1,0,0,0
14.0,269.0,126400.0,31667.0,4.784386617100372,1.0817843866171004,1,0,0,0
14.0,785.0,69100.0,26218.0,4.684076433121019,1.0993630573248407,1,0,0,0
25.0,961.0,72300.0,22937.0,5.186264308012487,1.0707596253902185,1,0,0,0
24.0,439.0,62000.0,21038.0,5.015945330296128,1.072892938496583,1,0,0,0
30.0,352.0,66600.0,21681.0,5.244318181818182,1.1107954545454546,1,0,0,0
16.0,289.0,93100.0,43438.0,5.9411764705882355,0.9584775086505191,1,0,0,0
6.0,246.0,104200.0,42916.99999999999,5.142276422764228,0.9227642276422764,1,0,0,0
18.0,174.0,87500.0,20673.0,5.413793103448276,1.1091954022988506,1,0,0,0
16.0,200.0,112500.0,32386.0,5.03,1.06,1,0,0,0
29.0,309.0,100800.0,45714.0,6.055016181229774,1.0194174757281553,1,0,0,0
7.0,103.0,107500.0,51727.99999999999,4.650485436893204,0.8155339805825242,1,0,0,0
24.0,106.0,56100.0,31071.0,5.132075471698113,1.0566037735849056,1,0,0,0
33.0,210.0,112500.0,32019.000000000004,6.128571428571429,1.019047619047619,1,0,0,0
40.0,256.0,52600.0,22721.0,4.62890625,0.86328125,1,0,0,0
40.0,187.0,43500.0,26477.0,6.2994652406417115,1.304812834224599,1,0,0,0
20.0,400.0,60200.0,28281.0,6.1,1.0825,1,0,0,0
10.0,220.0,62000.0,22895.0,4.345454545454546,0.9136363636363637,1,0,0,0
10.0,158.0,118800.0,49432.0,6.89873417721519,1.0379746835443038,1,0,0,0
4.0,600.0,148000.0,35486.0,6.208333333333333,1.305,1,0,0,0
21.0,292.0,107900.0,43911.0,5.976027397260274,0.910958904109589,1,0,0,0
38.0,537.0,85500.0,28788.0,5.86219739292365,1.0577281191806331,1,0,0,0
15.0,391.0,91900.0,31094.0,4.40920716112532,0.9565217391304348,1,0,0,0
13.0,312.0,97400.0,52134.0,7.564102564102564,1.0897435897435896,1,0,0,0
23.0,585.0,90400.0,38108.0,5.4393162393162395,0.9623931623931624,1,0,0,0
4.0,324.0,90600.0,42396.0,5.197530864197531,1.058641975308642,1,0,0,0
10.0,718.0,80300.0,26145.0,5.116991643454039,1.0222841225626742,1,0,0,0
30.0,298.0,70200.0,28125.0,5.922818791946309,1.0402684563758389,1,0,0,0
26.0,219.0,71400.0,35536.0,6.680365296803653,1.1917808219178083,1,0,0,0
14.0,559.0,67500.0,18385.0,5.237924865831842,1.073345259391771,1,0,0,0
32.0,264.0,61500.0,30139.0,5.651515151515151,1.0757575757575757,1,0,0,0
36.0,255.0,61000.0,22333.0,5.952941176470588,1.1254901960784314,1,0,0,0
32.0,286.0,59700.0,26397.0,4.678321678321678,0.965034965034965,1,0,0,0
46.0,323.0,67200.0,18529.0,5.356037151702786,1.043343653250774,1,0,0,0
47.0,315.0,76100.0,30846.0,5.933333333333334,1.1333333333333333,1,0,0,0
32.0,627.0,56700.0,18606.0,4.717703349282297,1.0685805422647527,1,0,0,0
41.0,721.0,51700.0,14524.0,4.2926490984743415,1.0624133148404993,1,0,0,0
52.0,243.0,59100.0,23523.0,5.172839506172839,1.0576131687242798,1,0,0,0
47.0,241.0,53800.0,13882.000000000002,4.394190871369295,1.112033195020747,1,0,0,0
26.0,116.0,120800.0,17596.0,5.103448275862069,1.043103448275862,1,0,0,0
19.0,237.0,81700.0,29375.0,5.236286919831223,1.029535864978903,1,0,0,0
16.0,388.0,92800.0,40909.00000000001,5.278350515463917,0.961340206185567,1,0,0,0
10.0,395.0,58100.0,14194.0,4.108860759493671,1.0354430379746835,1,0,0,0
24.0,445.0,56800.0,23256.0,5.959550561797752,1.2764044943820225,1,0,0,0
28.0,240.0,54400.0,25833.0,5.520833333333333,1.15,1,0,0,0
12.0,498.0,60600.0,29935.999999999996,5.5,1.0742971887550201,1,0,0,0
18.0,212.0,70500.0,33681.0,5.410377358490566,0.9528301886792453,1,0,0,0
11.0,290.0,50400.0,15432.999999999998,4.462068965517242,1.0827586206896551,1,0,0,0
32.0,479.0,43100.0,13569.0,4.603340292275574,1.091858037578288,1,0,0,0
28.0,180.0,53400.0,23466.0,5.227777777777778,0.9722222222222222,1,0,0,0
27.0,284.0,50100.0,15909.0,5.327464788732394,1.1056338028169015,1,0,0,0
25.0,353.0,46300.0,18839.0,5.232294617563739,1.0509915014164306,1,0,0,0
20.0,449.0,97400.0,26250.0,5.953229398663697,1.0066815144766148,1,0,0,0
35.0,300.0,94100.0,23950.0,6.703333333333333,1.1633333333333333,1,0,0,0
23.0,50.0,100000.0,24286.0,4.14,0.9,1,0,0,0
32.0,155.0,50000.0,22500.0,4.851612903225806,1.0258064516129033,1,0,0,0
6.0,319.0,53200.0,23889.0,6.316614420062696,1.2946708463949843,1,0,0,0
21.0,355.0,46500.0,13967.0,3.8929577464788734,0.9211267605633803,1,0,0,0
29.0,73.0,43800.0,15313.000000000002,5.808219178082192,1.0684931506849316,1,0,0,0
